S1_Std,S1_Diff,S1_Waveform,S2_Std,S2_Diff,S2_Waveform,Label
4.288402966140191,1,18,11.160358417183563,10,35,0
4.278364173372808,4,18,11.142064440668074,12,35,0
4.314116363752837,6,18,11.258436836435152,9,35,0
4.421040601487394,3,18,11.328618627176043,2,35,0
4.446346815083141,-1,18,11.269090469066258,-5,35,0
4.431703961232066,-8,18,11.240355866252632,-11,35,0
4.459820624195554,-2,18,11.461867212631633,-15,35,0
4.4874937325861515,-3,18,11.520416659131737,-2,35,0
4.468780594300868,3,18,11.396209896276918,9,35,0
4.512249993074406,9,18,11.37829512712691,13,35,0
4.653987537585378,3,18,11.539930675701651,11,35,0
4.634652090502587,-4,18,11.49227566672502,-2,35,0
4.606473705558299,2,18,11.402964526823714,-2,35,0
4.630377954335907,-10,18,11.33400194106212,-10,35,0
4.66171642209176,0,18,11.526057435220421,-16,35,0
4.728805345962128,-3,18,11.554116149667184,-2,35,0
4.595650117230422,1,18,11.380140596671028,6,35,0
4.522875191733684,7,18,11.310172412478954,11,35,0
4.522875191733684,-1,18,11.41402645870422,11,35,0
4.503376511019257,-1,18,11.354311956256971,-1,35,0
4.417284233553461,1,18,11.224972160321824,-3,35,0
4.376117000264045,-1,18,11.134971935303655,-6,35,0
4.360045871318331,1,18,11.252039815073534,-13,35,0
4.366646310385124,3,18,11.252039815073532,-1,35,0
4.358944826445958,-3,18,11.099999999999998,6,35,0
4.369210454990694,2,18,11.074005598698243,11,35,0
4.431523440082431,4,18,11.199357124406738,8,35,0
4.440720662234903,-4,18,11.283616441549226,2,35,0
4.294228685107488,-1,18,11.146012739989132,-4,34,0
4.256759330758551,0,18,11.030575687605792,-6,34,0
4.248717453538186,0,18,11.047968138983748,-11,34,0
4.248717453538186,-1,18,11.187868429687578,-8,34,0
4.072542203587338,-5,15,11.052167208289967,2,34,0
3.974720115932696,2,15,10.960456194885321,9,34,0
3.9841686711282684,1,15,11.017241033943113,12,34,0
3.9761790704142075,3,15,11.08505299942224,6,34,0
3.9870289690444944,1,15,11.085052999422238,-3,34,0
3.978140269020188,-3,15,11.026168872278346,-7,34,0
3.985021957279531,-1,15,11.077562908871247,-12,34,0
4.060985102164252,-4,15,11.289216093245802,-10,34,0
4.1232996495525285,0,15,11.315847294833913,2,34,0
4.116114672843795,6,15,11.185776682912994,12,34,0
4.116114672843795,1,15,11.29594617550916,15,34,0
4.14386293209609,5,15,11.318109382754697,2,34,0
4.07450610503899,-3,15,11.271929737183424,-1,34,0
4.04776481530239,-3,15,11.141436173133156,-7,34,0
4.025717327384024,-2,15,11.135690369258656,-10,34,0
4.0853396431631,-4,15,11.365632406513948,-12,34,0
3.9954474092396746,3,15,11.27632918994475,1,33,0
3.901845717093385,0,15,11.019546270151057,11,33,0
3.8626933608558653,7,15,11.040815187294818,14,33,0
3.896100614717234,0,15,11.201232075088884,5,33,0
3.919183588453085,1,15,11.201232075088884,-1,33,0
3.7895118419131477,-5,15,11.03267873184024,-7,33,0
3.690853559815125,1,15,10.942687055746408,-8,33,0
3.840624949145644,-9,16,11.253443917308159,-17,34,0
3.9555530586758647,0,16,11.311516255568923,1,34,0
3.898717737923584,3,16,11.119784170567343,8,34,0
3.878350164696324,7,16,11.069399261025866,14,34,0
3.878350164696324,3,16,11.258774356030056,11,34,0
3.70944739819828,-3,14,11.208853643437404,-2,34,0
3.6883058441512135,1,14,11.113973186939045,-5,34,0
3.5790501533228074,-2,14,10.999563627708149,-8,34,0
3.5451939298154054,-2,14,11.161738215887347,-14,34,0
3.5958309192730407,-5,14,11.188279581776637,-2,34,0
3.562246482207542,0,14,11.02580609298023,6,34,0
3.474996402875837,5,14,10.924175026060318,10,34,0
3.523861518277924,5,14,11.082256087999411,13,34,0
3.5542087727087717,-1,14,11.12562807215844,0,34,0
3.556908770266677,-2,14,11.093078923364784,-5,34,0
3.5584266186054743,-2,14,11.048420701620662,-7,34,0
3.5654452737351043,-1,14,11.169888092545959,-13,34,0
3.5667352018337444,1,14,11.23966191662365,-3,34,0
3.5552777669262343,-2,14,11.164389817629981,6,34,0
3.5602808877952326,4,14,11.126203305710355,10,34,0
3.5602808877952326,1,14,11.22254873012365,10,34,0
3.5602808877952326,4,14,11.294972332856775,4,34,0
3.5496478698597684,-5,14,11.191711218576005,-6,34,0
3.5445168923282067,-1,14,11.107204868912788,-6,34,0
3.556683848755748,-3,14,11.155554670208025,-12,34,0
3.583294573433782,-1,14,11.357041868373999,-8,34,0
3.6135301299421867,0,14,11.332801948326814,3,34,0
3.5658939973027817,2,14,11.196874563912914,13,34,0
3.556458913020084,3,14,11.263321002262163,10,34,0
3.5841874950956436,2,14,11.31492819243675,2,34,0
3.6110940170535564,0,14,11.290704141017956,2,34,0
3.6748333295538713,2,14,11.22504342976008,-6,34,0
3.678314831549906,-4,14,11.219910873086292,-11,34,0
3.690203246435079,-4,14,11.30877535367999,-9,34,0
3.6016107507613873,2,14,11.198589196858684,-1,34,0
3.5057096285916196,1,14,10.983624174196787,11,34,0
3.5324778838656603,3,14,11.08016245368271,14,34,0
3.599777770918646,2,14,11.146945770030458,3,34,0
3.569257625893655,0,14,11.170837032201302,0,34,0
3.5463220383941447,-6,14,11.075034988658048,-8,34,0
3.5566838487557466,-1,14,11.060289327137879,-9,34,0
3.6769552621700474,-5,14,11.322119942837562,-15,34,0
3.6479583330953775,2,14,11.322119942837562,1,34,0
3.6893901935143703,0,14,11.1701208587911,8,34,0
3.6769552621700474,3,14,11.157795481187133,12,34,0
3.656719841606683,5,14,11.193730388034183,8,34,0
3.6362618167563214,0,14,11.126257232331096,0,34,0
3.57351367704113,-1,14,11.004162848667772,-5,34,0
3.581117144132539,-4,14,10.968609756938204,-7,34,0
3.6945906403822333,-5,14,11.241779218611262,-17,34,0
3.572618087621457,3,14,11.151484206149425,2,33,0
3.406112153174056,3,13,10.912378292562995,9,33,0
3.3683230248893894,4,13,10.841844861461539,11,33,0
3.463870667331562,3,13,11.03313192162588,11,33,0
3.4014702703389883,-4,13,10.982549795015727,-2,33,0
3.49565444516474,4,13,10.919706955774958,-3,33,0
3.481149235525533,-4,13,10.860957600506504,-9,33,0
3.48855270850248,-4,13,11.032841882307567,-15,33,0
3.658196276855575,-6,14,11.114387072618987,-3,33,0
3.658196276855575,2,14,10.996162967144494,6,33,0
3.5679125549822532,7,14,10.91120524965047,12,33,0
3.6658423315794697,5,14,11.065712810298304,12,33,0
3.7928353510269868,2,16,11.143356765355762,3,34,0
3.8105642626781653,-4,16,11.121169003301764,-4,34,0
3.811823710509182,-5,16,11.065260954898443,-11,34,0
3.852064381601118,-3,16,11.212564381086068,-14,34,0
3.9063537986209096,-1,16,11.368377192897851,-5,34,0
3.9263723715409373,2,16,11.279077976501446,7,34,0
3.9063537986209096,4,16,11.211351390443527,10,34,0
3.943805269026349,3,16,11.339153407552082,13,34,0
3.9731096133884867,0,16,11.429803147911166,3,34,0
3.9059441880293173,-1,16,11.429803147911166,0,34,0
3.9059441880293178,-2,16,11.381405888553488,-10,34,0
3.947100201413692,-5,16,11.44323380867489,-14,34,0
4.168261028294654,-6,18,11.713240371477058,-11,36,0
4.188985557387374,5,18,11.635480222148118,6,36,0
4.155189526363389,4,18,11.471425369150948,13,36,0
4.146516610361038,1,18,11.540606569847183,10,36,0
4.143669871020132,0,18,11.556833476346364,1,36,0
4.1231541324573335,1,18,11.556833476346366,1,36,0
4.102145779954683,0,18,11.418248552207995,-8,36,0
4.036087214122115,-2,18,11.402526035927304,-9,36,0
4.038613623509927,-1,18,11.552038781098343,-8,36,0
4.027952333382309,0,18,11.574471910199618,0,36,0
4.059556626036887,-2,18,11.42560282873512,10,36,0
4.065267518872526,2,18,11.478048614638288,12,36,0
4.065267518872525,5,18,11.47804861463829,3,36,0
4.006245124802026,-1,18,11.432165149261975,1,36,0
3.9454277334656607,0,18,11.287940467596384,-6,36,0
3.959797974644665,-5,18,11.257441982972864,-9,36,0
3.9597979746446645,1,18,11.434701570220362,-12,36,0
3.884378972242538,-2,18,11.351546150194695,0,36,0
3.8371343474004163,5,18,11.121312872138791,11,36,0
3.7821158099666903,-2,18,11.129079027484707,13,36,0
3.9108055436188613,8,18,11.320229679648731,6,36,0
4.014174884082654,0,18,11.410188429644798,0,36,0
3.9931942101530717,-6,18,11.361337949379026,-7,36,0
4.0014497372827265,-4,18,11.332096010888717,-9,36,0
4.105800774514028,-4,18,11.58069082568048,-16,36,0
4.140579669563187,-1,18,11.550861439736863,0,36,0
4.185164273956283,2,18,11.416899754311585,7,36,0
4.210700654285462,9,18,11.377890841452118,12,36,0
4.19733248623456,-1,18,11.487889275232416,10,36,0
4.1694603967420045,3,18,11.43973775923207,1,36,0
4.156392666724358,-5,18,11.348726800835417,-5,36,0
4.104095515457701,4,18,11.268380540255109,-5,36,0
4.094679474635345,-3,18,11.390241437300618,-15,36,0
4.089449840748754,-2,18,11.36705766678431,-1,36,0
3.962019686977842,-2,18,11.170747513036,5,36,0
3.8817006582167064,4,18,11.062802538235957,9,36,0
3.878143885933063,-1,18,11.18679578789208,11,36,0
3.7768240626219263,-1,18,11.165016793538648,0,36,0
3.6391757308489523,5,17,11.010340594186902,-3,35,0
3.6011664776846954,-2,17,10.894934602832636,-5,35,0
3.6180105030251086,-5,17,11.045016975994198,-17,35,0
3.6180105030251086,-1,17,11.181699334179937,-5,35,0
3.6180105030251086,-1,17,11.068947556113907,4,35,0
3.606882310250781,3,17,10.963284179478338,13,35,0
3.714242856895603,8,17,11.071332349812286,12,35,0
3.8483762809787727,2,18,11.170604280879347,5,36,0
3.8483762809787727,-4,18,11.197874798371343,0,36,0
3.8680227507086875,0,18,11.042191811411357,-9,36,0
3.89815340898739,-8,18,11.063471426274846,-14,36,0
3.89815340898739,0,18,11.190728305164056,-8,36,0
3.669114334549959,1,16,11.009105322413806,1,34,0
3.6276714294434114,0,16,10.838523884736336,11,34,0
3.6650238744106414,-1,16,10.880367640847437,10,34,0
3.693237062523878,7,16,10.880367640847435,2,34,0
3.69697173373019,-2,16,10.899192630649297,2,34,0
3.69697173373019,0,16,10.804887782850868,-7,34,0
3.701675296402966,-3,16,10.820277260772942,-9,34,0
3.7599999999999993,-3,16,11.048637925101897,-12,34,0
3.8366652186501744,-1,16,11.101801655587257,1,34,0
3.8366652186501744,4,16,10.95014155159649,11,34,0
3.806573262134858,3,16,11.009105322413806,14,34,0
3.898769036503699,5,16,11.126203305710352,5,34,0
3.898769036503699,-3,16,11.1682585929947,-1,34,0
3.9539347490822343,2,16,11.09827013547607,-5,34,0
3.942790889712516,-5,16,11.067520047418034,-8,34,0
3.981758405528896,-5,16,11.287798722514498,-16,34,0
4.031327324839798,0,16,11.314928192436751,0,34,0
4.014971979976946,2,16,11.159731179558042,9,34,0
4.019004851950291,1,16,11.152829237462573,10,34,0
4.061329831471462,6,16,11.230316113093167,10,34,0
3.9346664407545404,-3,16,11.1384738631466,-2,34,0
3.8249705881222122,2,16,10.993616329488669,-3,34,0
3.8249705881222122,-2,16,10.938025415951454,-6,34,0
3.8137121024010177,-3,16,11.133894197449518,-17,34,0
3.7138120577110505,-1,16,11.052167208289967,1,34,0
3.568529108750552,0,14,10.851156620379232,6,34,0
3.469639750752232,3,14,10.760966499343818,9,34,0
3.454909550190859,2,14,10.93442270995593,13,34,0
3.454909550190859,0,14,10.95673308974897,-1,34,0
3.4283523739545783,2,14,10.878032910411699,-4,34,0
3.438837012712294,-6,14,10.821903714226996,-8,34,0
3.389926252885157,1,14,10.966421476489037,-14,34,0
3.4260180968582166,-3,14,11.095242223583949,-4,34,0
3.439825576973342,6,14,11.002835998050683,9,34,0
3.431384560203069,0,14,10.947894774795744,9,34,0
3.477067730142741,2,14,11.076750426004912,11,34,0
3.4770677301427404,-4,14,11.0989909451265,1,34,0
3.477987924073343,1,14,11.0989909451265,-1,34,0
3.457397865447364,2,14,11.059186226843273,-6,34,0
3.4722327110952693,0,14,11.089183919477573,-13,34,0
3.5833503875563135,-10,15,11.226753760548949,-11,34,0
3.607547643483036,2,15,11.139138207240272,3,34,0
3.564491548594275,2,15,10.965856099730656,13,34,0
3.566286584109584,5,15,11.069977416417794,13,34,0
3.4641593496835537,-1,15,11.111957523316942,2,34,0
3.2682717145304796,0,13,11.013173929435599,-1,34,0
3.2162711328493425,0,13,10.797055154068632,-8,32,0
3.1953090617340916,-5,13,10.808441145697191,-12,32,0
3.163605537989842,2,13,10.93963436317686,-6,32,0
3.12409987036266,1,13,10.889646458907654,1,32,0
3.1105626500683137,-1,13,10.716809226630845,11,32,0
3.0883005035132176,2,13,10.783339000513708,11,32,0
3.0594117081556726,2,13,10.812381791261352,0,32,0
3.0302475146429853,-1,13,10.829589096544709,1,32,0
3.0268135059828185,-2,13,10.727460090813668,-7,32,0
3.0228463407854513,0,13,10.744970916666084,-9,32,0
3.0371697351317053,-2,13,10.981803130633876,-11,32,0
2.988310559496789,0,13,10.952424389147819,1,32,0
2.8864511081949753,1,13,10.744970916666086,11,32,0
3.0027320892813605,8,13,10.797481187758557,14,32,0
3.1585439683499748,1,14,10.928055636754417,6,33,0
3.0724582991474434,-4,14,10.903742476782915,-2,33,0
3.056075915287448,-1,14,10.783023694678596,-7,33,0
3.0199337741083014,-6,14,10.726863474473792,-8,33,0
3.2109811584623147,-4,15,11.014971629559472,-16,33,0
3.185027472408989,4,15,11.014971629559472,2,33,0
3.1243559336285616,2,15,10.831897340724755,9,33,0
3.1019993552546063,1,15,10.790755302572661,8,33,0
3.1241638881467138,4,15,10.894934602832636,10,33,0
3.124163888146714,1,15,10.871982339941507,1,33,0
3.119999999999999,-4,15,10.81926060320205,-4,33,0
3.1199999999999988,3,15,10.75786224117041,-8,33,0
3.161075766254266,-7,15,10.976502175101137,-16,33,0
3.253367486159532,-2,15,11.003635762783135,0,33,0
3.2326459750489236,5,15,10.88896689314464,8,33,0
3.2189439261969137,-1,15,10.836253965277857,7,33,0
3.2513996985913627,5,15,10.994998863119543,14,33,0
3.240740656084654,-2,15,10.94716401631034,-1,33,0
3.2251511592481994,-1,15,10.849073693177681,-4,33,0
3.174901573277507,-2,15,10.770719567419809,-10,33,0
3.1880401503117857,-1,15,11.01397294349319,-15,33,0
3.19474568627927,1,15,11.116204388189344,0,33,0
3.1598101208775176,3,15,10.912836478203088,10,33,0
3.2015621187164256,3,15,10.88156238781913,11,33,0
3.3466401061363036,3,15,11.042264260558156,9,33,0
3.4467956133197086,0,15,11.144523318652976,3,34,0
3.4951967040497167,-3,15,11.100792764483085,-5,34,0
3.491933561796386,-4,15,10.981092841789472,-7,34,0
3.4641593496835545,0,15,11.042535940625232,-15,34,0
3.457224320173626,-3,15,11.243913909311116,-6,34,0
3.3645207682521447,-1,15,11.09154633042661,5,34,0
3.3046028505706984,2,15,10.903595737186887,12,34,0
3.2921725349683606,4,15,10.981001775794411,9,34,0
3.290227955628608,-4,15,10.961405019430675,1,34,0
3.290227955628608,3,15,10.878621236167753,-1,34,0
3.2863962025294495,-1,15,10.740968298994277,-7,34,0
3.3120990323358375,3,15,10.747669514829715,-8,34,0
3.291443452347312,-6,15,10.971617929913528,-12,34,0
3.3526705773159375,-2,15,11.050791826833043,1,34,0
3.3745518220943067,2,15,10.94168177201293,11,34,0
3.3745518220943067,1,15,11.010195275289172,14,34,0
3.3882738968389177,4,15,11.028617320407852,2,34,0
3.3882738968389177,0,15,11.067068265805538,1,34,0
3.3882738968389177,-1,15,10.993179703798168,-6,34,0
3.3990586932266984,1,15,10.984880518239605,-8,34,0
3.421344764854897,-5,15,11.166897510051747,-13,34,0
3.3990586932266984,2,15,11.088660874965921,2,34,0
3.3733662712489454,1,15,10.888599542640916,10,34,0
3.4073450074801626,4,15,10.938391106556757,12,34,0
3.349089428486496,0,15,11.046737074810824,6,34,0
3.349089428486496,3,15,11.01978221200401,0,34,0
3.395585369269927,-2,15,10.936562531252678,-5,34,0
3.3879787484575514,-6,15,10.897706180660222,-10,34,0
3.342154993413679,0,15,11.107907093597783,-15,34,0
3.151444113418482,-1,13,11.023048580134263,1,34,0
3.1276828483719363,-1,13,10.858379252908788,7,34,0
3.112876483254678,4,13,10.826338254460742,10,34,0
3.1087618113969415,0,13,10.965053579440458,10,34,0
3.094769781421551,1,13,10.96505357944046,-1,34,0
3.0499836065133183,-2,13,10.875219538013937,-4,34,0
3.1071530377501513,-4,13,10.811401389274195,-9,34,0
3.1622776601683795,-1,13,11.05305387664423,-15,34,0
3.3096223349500153,-3,15,11.14263882570013,-2,35,0
3.20306103594671,7,15,10.995799197875524,10,35,0
3.1997499902336113,1,15,10.948260135747597,9,35,0
3.189043743820393,1,15,11.090536506409416,12,35,0
3.27022934975515,5,15,11.14227983852497,3,35,0
3.4953683639925557,3,17,11.165321311990981,-2,35,0
3.5000000000000013,-10,17,11.112443475671768,-10,35,0
3.5159067109353175,-2,17,11.208728741476438,-14,35,0
3.5372870960667004,-1,17,11.180339887498949,-5,35,0
3.5528017113258645,1,17,11.034926370393237,5,35,0
3.55983145668443,5,17,10.997163270589375,12,35,0
3.55983145668443,2,17,11.116402295707008,11,35,0
3.4698703145794942,0,17,11.140933533595826,2,35,0
3.356426671327709,-1,17,11.017368106766696,-3,34,0
3.3216863187242702,-1,17,10.917673744896392,-7,34,0
3.349567136213276,-5,17,10.950598157178446,-12,34,0
3.4225136961011557,-2,17,11.226201494717614,-13,36,0
3.49862830263519,-1,17,11.255860695655397,3,36,0
3.46554469023269,4,17,11.167882520872073,12,36,0
3.454909550190859,2,17,11.234162185049671,14,36,0
3.4899283660270175,4,17,11.315900317694568,5,36,0
3.5227829907617063,0,17,11.379086079294769,0,36,0
3.5306656596171786,-2,17,11.337089573607509,-7,36,0
3.530665659617179,-2,17,11.34195750300626,-10,36,0
3.5774851502137652,-5,17,11.49659079901516,-11,36,0
3.5636498144458595,3,17,11.389907813498755,1,36,0
3.5184655746504054,-1,17,11.160931860736362,10,36,0
3.4951967040497167,2,17,11.179785328887133,11,36,0
3.5252801307130204,5,17,11.274466727965452,6,36,0
3.61004155100741,2,17,11.35957745693034,1,36,0
3.603109767964333,-5,17,11.274111938418917,-9,36,0
3.6055512754639887,-2,17,11.257068890257358,-8,36,0
3.6682966074187626,-4,17,11.465094853510806,-13,36,0
3.7761885546142966,-2,17,11.492884755360596,-1,36,0
3.8379682124790966,2,17,11.382723751369882,9,36,0
3.8379682124790966,5,17,11.381124724736129,11,36,0
3.8905526599700466,6,17,11.475190630224843,10,36,0
3.91387276236722,-1,17,11.451270671851224,0,36,0
3.880257723399311,1,17,11.348021854050156,-4,36,0
3.814131618075077,-7,17,11.269871339105872,-9,36,0
3.8329623008842653,-2,17,11.451270671851224,-15,36,0
3.983767061463306,-5,17,11.478675881825396,-2,36,0
4.030334973671544,3,17,11.360352107219212,8,36,0
4.014423993551256,4,17,11.314150432091663,10,36,0
4.056796765922591,5,17,11.466542634988105,12,36,0
4.258450422395453,5,17,11.512706024215156,1,36,0
4.2708781298463645,-6,17,11.47700309314239,-5,36,0
4.273827324541788,-2,17,11.434841494310275,-7,36,0
4.23985848820453,-2,17,11.61509362855074,-17,36,0
4.190465367951393,-1,17,11.56200674623571,0,36,0
4.073524272666114,-2,17,11.326076107814215,6,36,0
4.073524272666114,3,17,11.259289498010078,9,36,0
4.1102797958289905,5,17,11.410451349530394,13,36,0
4.219194235870162,3,17,11.455723460349418,1,36,0
4.282242403227542,1,17,11.385060386313281,-2,35,0
4.107018383206972,-6,17,11.24875104178237,-8,35,0
4.107018383206972,-3,17,11.359947182975807,-16,35,0
4.1248515124789655,-3,17,11.501460776788312,-5,35,0
4.1248515124789655,0,17,11.428455713699908,4,35,0
4.164804917400095,-1,17,11.341763531303235,9,35,0
4.158894083767944,4,17,11.387378978500715,11,35,0
4.120631019637648,1,17,11.366688172022666,4,35,0
4.091014544095389,2,17,11.279645384496805,-1,35,0
4.0784310708898825,0,17,11.173611770595937,-7,35,0
4.067628301602792,-2,17,11.202785367934172,-11,35,0
4.067628301602792,-3,17,11.38843272799203,-9,35,0
4.04598566482878,-1,17,11.15937274222884,4,32,0
3.9597979746446663,3,17,10.885145841926054,12,31,0
3.971145930332955,4,17,10.992433761456105,13,31,0
3.991791577725473,0,17,11.044437513970546,-1,31,0
3.991791577725473,1,17,11.021724003076832,1,31,0
3.963029144480269,-2,17,10.888526071052961,-7,31,0
3.9568169025114117,-3,17,10.858894971404778,-8,31,0
3.97994974842648,-2,17,10.94941094305991,-8,31,0
3.9173460403696807,4,17,10.899981651360708,-2,31,0
3.905688159594928,-1,17,10.728075316663285,12,31,0
3.879639158478531,0,17,10.774952436089912,9,31,0
3.8771639119335646,1,17,10.884870233493828,5,31,0
3.8603626772623296,2,17,10.884870233493828,0,31,0
3.7807935674934727,-1,17,10.737765130603291,-7,31,0
3.804418483815889,-5,17,10.717014509647731,-8,31,0
3.8444245343093955,-1,17,10.910545357588683,-13,31,0
3.8207852596030607,0,17,10.882812136575732,0,31,0
3.7568071550187385,-1,17,10.665251989521858,8,31,0
3.698702475193156,3,17,10.610353434264097,9,31,0
3.7202150475476534,5,17,10.75786224117041,11,31,0
3.6299311288232463,-4,17,10.694596766591996,-3,31,0
3.56364981444586,2,17,10.570695341367092,-4,31,0
3.4620225302559793,0,17,10.492587860008603,-6,31,0
3.459768778401237,-1,17,10.669882848466518,-14,31,0
3.445809048685082,-2,17,10.643476875532732,0,31,0
3.3642829845302855,-4,15,10.469078278435022,4,31,0
3.364282984530284,1,15,10.39546054775833,9,31,0
3.4082840257232094,9,15,10.532331175955303,13,31,0
3.3642829845302846,-5,15,10.486963335494217,-1,31,0
3.1067024318399086,1,14,10.345704422609415,-4,31,0
3.074085229787882,-1,14,10.264131721680116,-7,31,0
3.0699185656951866,0,14,10.436646971130143,-14,31,0
3.207553584899245,-6,15,10.527601816178274,-4,32,0
3.2388269481403293,3,15,10.476640682967036,5,32,0
3.206243908376278,5,15,10.413241570231623,15,32,0
3.3678479775666816,6,15,10.633607102013881,13,33,0
3.5609549281056596,2,16,10.848797168350048,5,38,0
3.56095492810566,-2,16,10.875366660485522,-5,38,0
3.370697257245154,-6,16,10.77582479441829,-9,38,0
3.356247905027278,-2,16,10.816727786165277,-14,38,0
3.363093813737582,-1,16,10.946944779252336,-9,38,0
3.3443085982008296,-1,16,10.816727786165277,5,38,0
3.304784410517576,2,16,10.677546534667973,8,38,0
3.2372828112477285,0,16,10.708202463532334,11,38,0
3.315659813672083,6,16,10.842158456691177,7,38,0
3.3645207682521443,-1,16,10.862854136920001,-2,38,0
3.355532744587662,-3,16,10.795721374692844,-7,38,0
3.346401051876479,0,16,10.812011838691259,-10,38,0
3.3719430600174722,-4,16,10.932977636490438,-9,38,0
3.3919905660246172,-1,16,10.847967551573888,0,38,0
3.346401051876479,4,16,10.698336319260113,11,38,0
3.3464010518764793,-1,16,10.803703068855604,14,38,0
3.3674322561857144,5,16,10.783116432645992,0,38,0
3.388214869219483,0,16,10.803703068855604,1,38,0
3.367432256185714,-1,16,10.697308072594712,-7,38,0
3.3583329197683787,-2,16,10.685036265731624,-8,38,0
3.3669570831835682,-3,16,10.858434509633511,-11,38,0
3.4132096331752013,-3,16,10.952625256074455,-1,38,0
3.50747772623006,-1,16,10.832192760470983,9,38,0
3.528455752875472,3,16,10.864326946479471,12,38,0
3.5429366350529032,5,16,10.936836837038395,6,38,0
3.5429366350529032,-1,16,10.874281585465774,-2,38,0
3.5429366350529032,2,16,10.751669637781848,-4,38,0
3.558426618605474,0,16,10.71763033510673,-7,38,0
3.600222215363935,-8,16,10.942047340420348,-15,38,0
3.5822339398760636,2,16,10.916336381772046,2,38,0
3.546040044895151,4,16,10.73789551076001,9,38,0
3.4811492355255336,0,16,10.70978991390587,9,38,0
3.53977400408557,4,16,10.911571839107324,11,38,0
3.53977400408557,-2,16,10.911571839107324,-2,38,0
3.5777087639996634,1,16,10.894567453552252,-4,38,0
3.58491283018151,-2,16,10.866480571003658,-7,38,0
3.611149401506393,-5,16,11.071332349812286,-17,38,0
3.786766430610688,-5,17,11.15399480007051,-2,38,0
3.8691084244306193,2,17,11.068893350285746,7,38,0
3.778888725538237,5,17,10.97890704942892,10,38,0
3.7506799383578446,5,17,11.149457385899998,14,38,0
4.012181451529828,7,19,11.219786094217662,1,38,0
4.114559514698993,-4,19,11.21978609421766,-4,38,0
4.119271780302921,-8,19,11.18679578789208,-8,38,0
4.161730409336961,-3,19,11.36557961566413,-17,38,0
4.285043757069466,-3,19,11.477787243192823,-4,38,0
4.184542985799045,4,19,11.298920302400576,7,38,0
